url,title,author,institution,
https://eartharxiv.org/8j3ar/,Observation and explanation of spurious seismic signals emerging in teleseismic noise correlations,Lei Li,,
https://eartharxiv.org/8j3ar/,Observation and explanation of spurious seismic signals emerging in teleseismic noise correlations,Pierre Boue,,
https://eartharxiv.org/8j3ar/,Observation and explanation of spurious seismic signals emerging in teleseismic noise correlations,Michel Campillo,,
https://eartharxiv.org/sw8r4/,The flow of fresh groundwater and solutes to the world’s oceans and coastal ecosystems,Elco Luijendijk,,
https://eartharxiv.org/sw8r4/,The flow of fresh groundwater and solutes to the world’s oceans and coastal ecosystems,Tom Gleeson,,
https://eartharxiv.org/sw8r4/,The flow of fresh groundwater and solutes to the world’s oceans and coastal ecosystems,Nils Moosdorf,Leibniz Centre for Tropical Marine Research (ZMT),
https://eartharxiv.org/f8m27/,Minimal surfaces in porous media: pore-scale imaging of multiphase flow in an altered-wettability Bentheimer sandstone,Qingyang Lin,,
https://eartharxiv.org/f8m27/,Minimal surfaces in porous media: pore-scale imaging of multiphase flow in an altered-wettability Bentheimer sandstone,Branko Bijeljic,,
https://eartharxiv.org/f8m27/,Minimal surfaces in porous media: pore-scale imaging of multiphase flow in an altered-wettability Bentheimer sandstone,Steffen Berg,,
https://eartharxiv.org/f8m27/,Minimal surfaces in porous media: pore-scale imaging of multiphase flow in an altered-wettability Bentheimer sandstone,Ronny Pini,,
https://eartharxiv.org/f8m27/,Minimal surfaces in porous media: pore-scale imaging of multiphase flow in an altered-wettability Bentheimer sandstone,Martin J. Blunt,,
https://eartharxiv.org/f8m27/,Minimal surfaces in porous media: pore-scale imaging of multiphase flow in an altered-wettability Bentheimer sandstone,Sam Krevor,,
https://eartharxiv.org/2vmfn/,Role of strain-dependent weakening memory on the style of mantle convection and plate boundary stability,Lukas Fuchs,,
https://eartharxiv.org/2vmfn/,Role of strain-dependent weakening memory on the style of mantle convection and plate boundary stability,Thorsten Wolfgang Becker,,
https://eartharxiv.org/5ypzg/,Seismic expression of shear zones: insights from 2-D convolution seismic modelling,Thilo Wrona,,
https://eartharxiv.org/5ypzg/,Seismic expression of shear zones: insights from 2-D convolution seismic modelling,Haakon Fossen,,
https://eartharxiv.org/5ypzg/,Seismic expression of shear zones: insights from 2-D convolution seismic modelling,Isabelle Lecomte,,
https://eartharxiv.org/5ypzg/,Seismic expression of shear zones: insights from 2-D convolution seismic modelling,Christian Haug Eide,,
https://eartharxiv.org/5ypzg/,Seismic expression of shear zones: insights from 2-D convolution seismic modelling,Robert Gawthorpe,,
https://eartharxiv.org/we9t3/,3-D seismic images of an extensive igneous sill in the lower crust,Thilo Wrona,,
https://eartharxiv.org/we9t3/,3-D seismic images of an extensive igneous sill in the lower crust,Craig Magee,,
https://eartharxiv.org/we9t3/,3-D seismic images of an extensive igneous sill in the lower crust,Haakon Fossen,,
https://eartharxiv.org/we9t3/,3-D seismic images of an extensive igneous sill in the lower crust,Robert Gawthorpe,,
https://eartharxiv.org/we9t3/,3-D seismic images of an extensive igneous sill in the lower crust,Rebecca Bell,,
https://eartharxiv.org/we9t3/,3-D seismic images of an extensive igneous sill in the lower crust,Christopher Aiden-Lee Jackson,Imperial College,
https://eartharxiv.org/we9t3/,3-D seismic images of an extensive igneous sill in the lower crust,Jan Inge Faleide,,
https://eartharxiv.org/eadhp/,Balancing Open Science and Data Privacy in the Water Sciences,Samuel C Zipper,University of Kansas,
https://eartharxiv.org/eadhp/,Balancing Open Science and Data Privacy in the Water Sciences,Kaitlin Stack Whitney,,
https://eartharxiv.org/eadhp/,Balancing Open Science and Data Privacy in the Water Sciences,Jillian M. Deines,,
https://eartharxiv.org/eadhp/,Balancing Open Science and Data Privacy in the Water Sciences,Kevin M. Befus,,
https://eartharxiv.org/eadhp/,Balancing Open Science and Data Privacy in the Water Sciences,Udit Bhatia,,
https://eartharxiv.org/eadhp/,Balancing Open Science and Data Privacy in the Water Sciences,Sam J. Albers,,
https://eartharxiv.org/eadhp/,Balancing Open Science and Data Privacy in the Water Sciences,Janice Beecher,,
https://eartharxiv.org/eadhp/,Balancing Open Science and Data Privacy in the Water Sciences,Christa Brelsford,,
https://eartharxiv.org/eadhp/,Balancing Open Science and Data Privacy in the Water Sciences,Margaret Garcia,,
https://eartharxiv.org/eadhp/,Balancing Open Science and Data Privacy in the Water Sciences,Tom Gleeson,,
https://eartharxiv.org/tqm6a/,"Comment on “Long-term strain oscillations related to the hydrogeological interaction between aquifers in intra-mountain basins: A case study from Apennines chain (Italy)” by Devoti, Riguzzi, Cinti and Ventura",Marco Moro,,
https://eartharxiv.org/tqm6a/,"Comment on “Long-term strain oscillations related to the hydrogeological interaction between aquifers in intra-mountain basins: A case study from Apennines chain (Italy)” by Devoti, Riguzzi, Cinti and Ventura",Michele Saroli,,
https://eartharxiv.org/tqm6a/,"Comment on “Long-term strain oscillations related to the hydrogeological interaction between aquifers in intra-mountain basins: A case study from Apennines chain (Italy)” by Devoti, Riguzzi, Cinti and Ventura",Christian Bignami,,
https://eartharxiv.org/tqm6a/,"Comment on “Long-term strain oscillations related to the hydrogeological interaction between aquifers in intra-mountain basins: A case study from Apennines chain (Italy)” by Devoti, Riguzzi, Cinti and Ventura",Matteo Albano,,
https://eartharxiv.org/tqm6a/,"Comment on “Long-term strain oscillations related to the hydrogeological interaction between aquifers in intra-mountain basins: A case study from Apennines chain (Italy)” by Devoti, Riguzzi, Cinti and Ventura",Emanuela Falcucci,,
https://eartharxiv.org/tqm6a/,"Comment on “Long-term strain oscillations related to the hydrogeological interaction between aquifers in intra-mountain basins: A case study from Apennines chain (Italy)” by Devoti, Riguzzi, Cinti and Ventura",Stefano Gori,,
https://eartharxiv.org/uqb9z/,Audit of Petroleum Exploration Wells in the UK Rockall Basin: 1980-2006,Nick Schofield,,
https://eartharxiv.org/uqb9z/,Audit of Petroleum Exploration Wells in the UK Rockall Basin: 1980-2006,Lena Broadley,,
https://eartharxiv.org/uqb9z/,Audit of Petroleum Exploration Wells in the UK Rockall Basin: 1980-2006,David Jolley,,
https://eartharxiv.org/4r382/,Effects of turbulent hyporheic mixing on reach-scale transport,Kevin R Roche,,
https://eartharxiv.org/4r382/,Effects of turbulent hyporheic mixing on reach-scale transport,Angang Li,,
https://eartharxiv.org/4r382/,Effects of turbulent hyporheic mixing on reach-scale transport,Diogo Bolster,,
https://eartharxiv.org/4r382/,Effects of turbulent hyporheic mixing on reach-scale transport,Gregory J Wagner,,
https://eartharxiv.org/4r382/,Effects of turbulent hyporheic mixing on reach-scale transport,Aaron I Packman,,
https://eartharxiv.org/mjrfa/,"Agriculture-aquaculture transitions on the lower Ganges-Brahmaputra Delta, 1972-2017",Daniel Sousa,,
https://eartharxiv.org/mjrfa/,"Agriculture-aquaculture transitions on the lower Ganges-Brahmaputra Delta, 1972-2017",Christopher Small,,
https://eartharxiv.org/7nw29/,Preprint: Dataset of global extreme climatic indices due to an acceleration of ice sheet melting during the 21st century,Dimitri Defrance,,
https://eartharxiv.org/cqh5a/,The Impact of Melting Ice Sheets on Future Global Climate,Dimitri Defrance,,
https://eartharxiv.org/cqh5a/,The Impact of Melting Ice Sheets on Future Global Climate,Thibault Catry,,
https://eartharxiv.org/cqh5a/,The Impact of Melting Ice Sheets on Future Global Climate,Amélie Rajaud,,
https://eartharxiv.org/cqh5a/,The Impact of Melting Ice Sheets on Future Global Climate,Nadine Dessay,,
https://eartharxiv.org/cqh5a/,The Impact of Melting Ice Sheets on Future Global Climate,Benjamin Sultan,,
https://eartharxiv.org/dbn8j/,Outer Trench Slope Flexure and Faulting at Pacific Basin Subduction Zones,Emmanuel Soliman Garcia,,
https://eartharxiv.org/dbn8j/,Outer Trench Slope Flexure and Faulting at Pacific Basin Subduction Zones,David T. Sandwell,,
https://eartharxiv.org/dbn8j/,Outer Trench Slope Flexure and Faulting at Pacific Basin Subduction Zones,Dan Bassett,,
https://eartharxiv.org/jak5u/,The competition for salt and kinematic interactions between minibasins during density-driven subsidence: observations from numerical models,Naiara Fernandez,,
https://eartharxiv.org/jak5u/,The competition for salt and kinematic interactions between minibasins during density-driven subsidence: observations from numerical models,Michael R Hudec,,
https://eartharxiv.org/jak5u/,The competition for salt and kinematic interactions between minibasins during density-driven subsidence: observations from numerical models,Christopher Aiden-Lee Jackson,Imperial College,
https://eartharxiv.org/jak5u/,The competition for salt and kinematic interactions between minibasins during density-driven subsidence: observations from numerical models,Tim P Dooley,,
https://eartharxiv.org/jak5u/,The competition for salt and kinematic interactions between minibasins during density-driven subsidence: observations from numerical models,Oliver B. Duffy,,
https://eartharxiv.org/qjyrm/,Anthropogenic activities alter drought termination,Joanna Margariti,,
https://eartharxiv.org/qjyrm/,Anthropogenic activities alter drought termination,Sally Rangecroft,,
https://eartharxiv.org/qjyrm/,Anthropogenic activities alter drought termination,Simon Parry,,
https://eartharxiv.org/qjyrm/,Anthropogenic activities alter drought termination,Doris Wendt,,
https://eartharxiv.org/qjyrm/,Anthropogenic activities alter drought termination,Anne Van Loon,,
https://eartharxiv.org/agmf6/,"Temporally constant Quaternary uplift rates and their relationship with extensional upper-plate faults in south Crete (Greece), constrained with 36Cl exposure dating.",Jenni Robertson,,
https://eartharxiv.org/agmf6/,"Temporally constant Quaternary uplift rates and their relationship with extensional upper-plate faults in south Crete (Greece), constrained with 36Cl exposure dating.",Marco Meschis,,
https://eartharxiv.org/agmf6/,"Temporally constant Quaternary uplift rates and their relationship with extensional upper-plate faults in south Crete (Greece), constrained with 36Cl exposure dating.",Gerald Roberts,,
https://eartharxiv.org/agmf6/,"Temporally constant Quaternary uplift rates and their relationship with extensional upper-plate faults in south Crete (Greece), constrained with 36Cl exposure dating.",Athanassios Ganas,,
https://eartharxiv.org/agmf6/,"Temporally constant Quaternary uplift rates and their relationship with extensional upper-plate faults in south Crete (Greece), constrained with 36Cl exposure dating.",Delia Gheorghiu,,
https://eartharxiv.org/qfkp5/,Numerical wave propagation through ice-covered regions,Solvi Thrastarson,,
https://eartharxiv.org/qfkp5/,Numerical wave propagation through ice-covered regions,Martin van Driel,,
https://eartharxiv.org/qfkp5/,Numerical wave propagation through ice-covered regions,Michael Afanasiev,,
https://eartharxiv.org/qfkp5/,Numerical wave propagation through ice-covered regions,Andreas Fichtner,,
https://eartharxiv.org/mhb5e/,"Obstructed Minibasins on a Salt-Detached Slope: An Example from above the Sigsbee Canopy, Northern Gulf of Mexico",Oliver B. Duffy,,
https://eartharxiv.org/mhb5e/,"Obstructed Minibasins on a Salt-Detached Slope: An Example from above the Sigsbee Canopy, Northern Gulf of Mexico",Naiara Fernandez,,
https://eartharxiv.org/mhb5e/,"Obstructed Minibasins on a Salt-Detached Slope: An Example from above the Sigsbee Canopy, Northern Gulf of Mexico",Frank Peel,,
https://eartharxiv.org/mhb5e/,"Obstructed Minibasins on a Salt-Detached Slope: An Example from above the Sigsbee Canopy, Northern Gulf of Mexico",Michael R Hudec,,
https://eartharxiv.org/mhb5e/,"Obstructed Minibasins on a Salt-Detached Slope: An Example from above the Sigsbee Canopy, Northern Gulf of Mexico",Timothy Dooley,,
https://eartharxiv.org/mhb5e/,"Obstructed Minibasins on a Salt-Detached Slope: An Example from above the Sigsbee Canopy, Northern Gulf of Mexico",Christopher Aiden-Lee Jackson,Imperial College,
https://eartharxiv.org/8a76p/,Learning by Doing: Enhancing Hydrology Lectures with Individual Fieldwork Projects,Anne Van Loon,,
https://eartharxiv.org/6mkc8/,Segmentation of rifts through structural inheritance: Creation of the Davis Strait,Philip Heron,,
https://eartharxiv.org/6mkc8/,Segmentation of rifts through structural inheritance: Creation of the Davis Strait,Alexander Peace,McMaster University,
https://eartharxiv.org/6mkc8/,Segmentation of rifts through structural inheritance: Creation of the Davis Strait,Ken  J.W. McCaffrey,,
https://eartharxiv.org/6mkc8/,Segmentation of rifts through structural inheritance: Creation of the Davis Strait,J. K. Welford,,
https://eartharxiv.org/6mkc8/,Segmentation of rifts through structural inheritance: Creation of the Davis Strait,R. Wilson,,
https://eartharxiv.org/6mkc8/,Segmentation of rifts through structural inheritance: Creation of the Davis Strait,R. N. Pysklywec,,
https://eartharxiv.org/z387m/,Poroelastic effects destabilize mildly rate-strengthening friction to generate stable slow slip pulses,Elias Heimisson,,
https://eartharxiv.org/z387m/,Poroelastic effects destabilize mildly rate-strengthening friction to generate stable slow slip pulses,Eric M. Dunham,,
https://eartharxiv.org/z387m/,Poroelastic effects destabilize mildly rate-strengthening friction to generate stable slow slip pulses,Martin Almquist,,
https://eartharxiv.org/vfg6n/,Illuminating water cycle modifications and Earth System resilience in the Anthropocene,Tom Gleeson,,
https://eartharxiv.org/vfg6n/,Illuminating water cycle modifications and Earth System resilience in the Anthropocene,Samuel C Zipper,University of Kansas,
https://eartharxiv.org/vfg6n/,Illuminating water cycle modifications and Earth System resilience in the Anthropocene,Lan Wang Erlandsson,,
https://eartharxiv.org/vfg6n/,Illuminating water cycle modifications and Earth System resilience in the Anthropocene,Miina Porkka,,
https://eartharxiv.org/vfg6n/,Illuminating water cycle modifications and Earth System resilience in the Anthropocene,Fernando Jaramillo,,
https://eartharxiv.org/vfg6n/,Illuminating water cycle modifications and Earth System resilience in the Anthropocene,Dieter Gerten,,
https://eartharxiv.org/vfg6n/,Illuminating water cycle modifications and Earth System resilience in the Anthropocene,Ingo Fetzer,,
https://eartharxiv.org/vfg6n/,Illuminating water cycle modifications and Earth System resilience in the Anthropocene,Sarah Cornell,,
https://eartharxiv.org/vfg6n/,Illuminating water cycle modifications and Earth System resilience in the Anthropocene,Luigi Piemontese,,
https://eartharxiv.org/vfg6n/,Illuminating water cycle modifications and Earth System resilience in the Anthropocene,Line Gordon,,
https://eartharxiv.org/7ev2d/,Determining cooling rates from mica 40Ar/39Ar thermochronology data: effect of cooling path shape,Clare Warren,,
https://eartharxiv.org/7ev2d/,Determining cooling rates from mica 40Ar/39Ar thermochronology data: effect of cooling path shape,Christopher McDonald,,
https://eartharxiv.org/7ev2d/,Determining cooling rates from mica 40Ar/39Ar thermochronology data: effect of cooling path shape,Felix Hanke,,
https://eartharxiv.org/7ev2d/,Determining cooling rates from mica 40Ar/39Ar thermochronology data: effect of cooling path shape,Julian Chard,,
https://eartharxiv.org/me879/,Equifinality and preservation potential of complex eskers,Robert Storrar,,
https://eartharxiv.org/me879/,Equifinality and preservation potential of complex eskers,Marek Ewertowski,,
https://eartharxiv.org/me879/,Equifinality and preservation potential of complex eskers,Aleksandra M. Tomczyk,,
https://eartharxiv.org/me879/,Equifinality and preservation potential of complex eskers,Iestyn D. Barr,,
https://eartharxiv.org/me879/,Equifinality and preservation potential of complex eskers,Stephen J. Livingstone,,
https://eartharxiv.org/me879/,Equifinality and preservation potential of complex eskers,Alastair Ruffell,,
https://eartharxiv.org/me879/,Equifinality and preservation potential of complex eskers,Ben J. Stoker,,
https://eartharxiv.org/me879/,Equifinality and preservation potential of complex eskers,David J.A. Evans,,
https://eartharxiv.org/4h9dg/,Beneficial land use change: Strategic expansion of new biomass plantations can reduce environmental impacts from EU agriculture,Oskar Englund,,
https://eartharxiv.org/4h9dg/,Beneficial land use change: Strategic expansion of new biomass plantations can reduce environmental impacts from EU agriculture,Pål Börjesson,,
https://eartharxiv.org/4h9dg/,Beneficial land use change: Strategic expansion of new biomass plantations can reduce environmental impacts from EU agriculture,Göran Berndes,,
https://eartharxiv.org/4h9dg/,Beneficial land use change: Strategic expansion of new biomass plantations can reduce environmental impacts from EU agriculture,Nicolae Scarlat,,
https://eartharxiv.org/4h9dg/,Beneficial land use change: Strategic expansion of new biomass plantations can reduce environmental impacts from EU agriculture,Jean-Francois Dallemand,,
https://eartharxiv.org/4h9dg/,Beneficial land use change: Strategic expansion of new biomass plantations can reduce environmental impacts from EU agriculture,Bruna Grizzetti,,
https://eartharxiv.org/4h9dg/,Beneficial land use change: Strategic expansion of new biomass plantations can reduce environmental impacts from EU agriculture,Ioannis Dimitriou,,
https://eartharxiv.org/4h9dg/,Beneficial land use change: Strategic expansion of new biomass plantations can reduce environmental impacts from EU agriculture,Blas Mola-Yudego,,
https://eartharxiv.org/4h9dg/,Beneficial land use change: Strategic expansion of new biomass plantations can reduce environmental impacts from EU agriculture,Fernando Fahl,,
https://eartharxiv.org/9yq8n/,The Dynamics of Elongated Earthquake Ruptures,Huihui Weng,,
https://eartharxiv.org/9yq8n/,The Dynamics of Elongated Earthquake Ruptures,Jean-Paul Ampuero,,
https://eartharxiv.org/drtsu/,Early exhumation of the Frontal Cordillera (Southern Central Andes) and implications for Andean mountain-building at ~33.5°S,Magali Riesner,,
https://eartharxiv.org/drtsu/,Early exhumation of the Frontal Cordillera (Southern Central Andes) and implications for Andean mountain-building at ~33.5°S,Martine Simoes,,
https://eartharxiv.org/drtsu/,Early exhumation of the Frontal Cordillera (Southern Central Andes) and implications for Andean mountain-building at ~33.5°S,Daniel Carrizo,,
https://eartharxiv.org/drtsu/,Early exhumation of the Frontal Cordillera (Southern Central Andes) and implications for Andean mountain-building at ~33.5°S,Robin Lacassin,Institut de Physique du Globe de Paris - CNRS,
https://eartharxiv.org/bw6ur/,"The effect of stress changes on time-dependent earthquake probabilities for the central Wasatch Fault Zone, Utah, USA.",Alessandro Verdecchia,,
https://eartharxiv.org/bw6ur/,"The effect of stress changes on time-dependent earthquake probabilities for the central Wasatch Fault Zone, Utah, USA.",Sara Carena,,
https://eartharxiv.org/bw6ur/,"The effect of stress changes on time-dependent earthquake probabilities for the central Wasatch Fault Zone, Utah, USA.",Bruno Pace,,
https://eartharxiv.org/bw6ur/,"The effect of stress changes on time-dependent earthquake probabilities for the central Wasatch Fault Zone, Utah, USA.",Christopher DuRoss,,
https://eartharxiv.org/sbc3f/,Half the world's population already experiences years 1.5°C warmer than preindustrial,Christopher Brierley,University College London,
https://eartharxiv.org/sbc3f/,Half the world's population already experiences years 1.5°C warmer than preindustrial,Alexander Koch,,
https://eartharxiv.org/sbc3f/,Half the world's population already experiences years 1.5°C warmer than preindustrial,Maryam Ilyas,,
https://eartharxiv.org/sbc3f/,Half the world's population already experiences years 1.5°C warmer than preindustrial,Natalie Wennyk,,
https://eartharxiv.org/sbc3f/,Half the world's population already experiences years 1.5°C warmer than preindustrial,Jarmo Kikstra,,
https://eartharxiv.org/59ymk/,Wetropolis extreme rainfall and flood demonstrator: from mathematical design to outreach and research,Onno Bokhove,University of Leeds,
https://eartharxiv.org/59ymk/,Wetropolis extreme rainfall and flood demonstrator: from mathematical design to outreach and research,Tiffany Hicks,,
https://eartharxiv.org/59ymk/,Wetropolis extreme rainfall and flood demonstrator: from mathematical design to outreach and research,Wout Zweers,,
https://eartharxiv.org/59ymk/,Wetropolis extreme rainfall and flood demonstrator: from mathematical design to outreach and research,Tom Kent,,
https://eartharxiv.org/5p8un/,"From bore-soliton-splash to rogue waves, a new wave-energy device and extreme tsunami run-up",Onno Bokhove,University of Leeds,
https://eartharxiv.org/5p8un/,"From bore-soliton-splash to rogue waves, a new wave-energy device and extreme tsunami run-up",Anna Kalogirou,,
https://eartharxiv.org/5p8un/,"From bore-soliton-splash to rogue waves, a new wave-energy device and extreme tsunami run-up",Wout Zweers,,
https://eartharxiv.org/ez5gm/,Average daily flow of microplastics through a tertiary wastewater treatment plant over a ten-month period,Reina Maricela Blair,,
https://eartharxiv.org/ez5gm/,Average daily flow of microplastics through a tertiary wastewater treatment plant over a ten-month period,Susan Waldron,,
https://eartharxiv.org/ez5gm/,Average daily flow of microplastics through a tertiary wastewater treatment plant over a ten-month period,Caroline Gauchotte-Lindsay,,
https://eartharxiv.org/5dqxs/,Post-critical SsPmp and its Applications to Virtual Deep Seismic Sounding 2: 1D Imaging of the Crust/Mantle and Joint Constraints with Receiver Function,Tianze Liu,,
https://eartharxiv.org/5dqxs/,Post-critical SsPmp and its Applications to Virtual Deep Seismic Sounding 2: 1D Imaging of the Crust/Mantle and Joint Constraints with Receiver Function,Simon Klemperer,Stanford University,
https://eartharxiv.org/5dqxs/,Post-critical SsPmp and its Applications to Virtual Deep Seismic Sounding 2: 1D Imaging of the Crust/Mantle and Joint Constraints with Receiver Function,Gabriel Ferragut,,
https://eartharxiv.org/5dqxs/,Post-critical SsPmp and its Applications to Virtual Deep Seismic Sounding 2: 1D Imaging of the Crust/Mantle and Joint Constraints with Receiver Function,Chunquan Yu,,
https://eartharxiv.org/49se2/,Unfolding Veined Fold Limbs to Deduce a Basin's Prefolding Stress State,Koen Van Noten,Geologica Survey of Belgium,
https://eartharxiv.org/49se2/,Unfolding Veined Fold Limbs to Deduce a Basin's Prefolding Stress State,Manuel Sintubin,,
https://eartharxiv.org/j4kn6/,Separating isotopic impacts of karst and in-cave processes from climate variability using an integrated speleothem isotope-enabled forward model,Pauline Treble,,
https://eartharxiv.org/j4kn6/,Separating isotopic impacts of karst and in-cave processes from climate variability using an integrated speleothem isotope-enabled forward model,Mukhlis Mah,,
https://eartharxiv.org/j4kn6/,Separating isotopic impacts of karst and in-cave processes from climate variability using an integrated speleothem isotope-enabled forward model,Alan Griffiths,Australian Nuclear Science and Technology Organisation,
https://eartharxiv.org/j4kn6/,Separating isotopic impacts of karst and in-cave processes from climate variability using an integrated speleothem isotope-enabled forward model,Andy Baker,,
https://eartharxiv.org/j4kn6/,Separating isotopic impacts of karst and in-cave processes from climate variability using an integrated speleothem isotope-enabled forward model,Michael Deininger,,
https://eartharxiv.org/j4kn6/,Separating isotopic impacts of karst and in-cave processes from climate variability using an integrated speleothem isotope-enabled forward model,Bryce Kelly,,
https://eartharxiv.org/j4kn6/,Separating isotopic impacts of karst and in-cave processes from climate variability using an integrated speleothem isotope-enabled forward model,Denis Scholz,,
https://eartharxiv.org/j4kn6/,Separating isotopic impacts of karst and in-cave processes from climate variability using an integrated speleothem isotope-enabled forward model,Stuart Hankin,,
https://eartharxiv.org/74uhy/,Machine Learning Reveals the State of Intermittent Frictional Dynamics in a Sheared Granular Fault,Christopher X. Ren,,
https://eartharxiv.org/74uhy/,Machine Learning Reveals the State of Intermittent Frictional Dynamics in a Sheared Granular Fault,Omid Dorostkar,,
https://eartharxiv.org/74uhy/,Machine Learning Reveals the State of Intermittent Frictional Dynamics in a Sheared Granular Fault,Bertrand Rouet‐Leduc,,
https://eartharxiv.org/74uhy/,Machine Learning Reveals the State of Intermittent Frictional Dynamics in a Sheared Granular Fault,Claudia Hulbert,,
https://eartharxiv.org/74uhy/,Machine Learning Reveals the State of Intermittent Frictional Dynamics in a Sheared Granular Fault,Dominik Strebel,,
https://eartharxiv.org/74uhy/,Machine Learning Reveals the State of Intermittent Frictional Dynamics in a Sheared Granular Fault,Robert Guyer,,
https://eartharxiv.org/74uhy/,Machine Learning Reveals the State of Intermittent Frictional Dynamics in a Sheared Granular Fault,Paul Johnson,,
https://eartharxiv.org/74uhy/,Machine Learning Reveals the State of Intermittent Frictional Dynamics in a Sheared Granular Fault,Jan Carmeliet,,
https://eartharxiv.org/buknq/,New flow relaxation mechanism explains scour fields at the end of submarine channels,Florian Pohl,,
https://eartharxiv.org/buknq/,New flow relaxation mechanism explains scour fields at the end of submarine channels,Joris Eggenhuisen,,
https://eartharxiv.org/buknq/,New flow relaxation mechanism explains scour fields at the end of submarine channels,Mike Tilston,,
https://eartharxiv.org/buknq/,New flow relaxation mechanism explains scour fields at the end of submarine channels,Matthieu Cartigny,,
https://eartharxiv.org/vbme5/,Autogenic translation and concave bank deposition in meandering rivers,Zoltan Sylvester,The University of Texas at Austin,
https://eartharxiv.org/vbme5/,Autogenic translation and concave bank deposition in meandering rivers,Paul Durkin,,
https://eartharxiv.org/vbme5/,Autogenic translation and concave bank deposition in meandering rivers,Stephen Hubbard,,
https://eartharxiv.org/vbme5/,Autogenic translation and concave bank deposition in meandering rivers,David Mohrig,,
https://eartharxiv.org/8u6vc/,Hydrodynamic control of gas-exchange velocity in small streams,Andreas Lorke,,
https://eartharxiv.org/8u6vc/,Hydrodynamic control of gas-exchange velocity in small streams,Pascal Bodmer,,
https://eartharxiv.org/8u6vc/,Hydrodynamic control of gas-exchange velocity in small streams,Kaan Koca,,
https://eartharxiv.org/8u6vc/,Hydrodynamic control of gas-exchange velocity in small streams,Christian Noss,,
https://eartharxiv.org/27uky/,Direct observations of the coupling between quartz dissolution and Mg-silicate formation,Lisa de Ruiter,,
https://eartharxiv.org/27uky/,Direct observations of the coupling between quartz dissolution and Mg-silicate formation,Christine V. Putnis,,
https://eartharxiv.org/27uky/,Direct observations of the coupling between quartz dissolution and Mg-silicate formation,Jörn Hövelmann,,
https://eartharxiv.org/27uky/,Direct observations of the coupling between quartz dissolution and Mg-silicate formation,Håkon Austrheim,,
https://eartharxiv.org/5aqnz/,Formation of magnesium silicate hydrate cement in nature,Lisa de Ruiter,,
https://eartharxiv.org/5aqnz/,Formation of magnesium silicate hydrate cement in nature,Håkon Austrheim,,
https://eartharxiv.org/efgd6/,A secondary zone of uplift due to megathrust earthquakes,Ylona van Dinther,,
https://eartharxiv.org/efgd6/,A secondary zone of uplift due to megathrust earthquakes,Lukas Preiswerk,,
https://eartharxiv.org/efgd6/,A secondary zone of uplift due to megathrust earthquakes,Taras Gerya,,
https://eartharxiv.org/h8rz9/,Zealandia’s Early Paleozoic sandstones: detrital mineralogy of the Greenland and Reefton Groups,Nicholas Mortimer,,
https://eartharxiv.org/xv56g/,"Determining sources of placer minerals using U-Pb ages of detrital zircons: example of auriferous quartz pebble conglomerates in Otago and Southland, New Zealand",Nicholas Mortimer,,
https://eartharxiv.org/xv56g/,"Determining sources of placer minerals using U-Pb ages of detrital zircons: example of auriferous quartz pebble conglomerates in Otago and Southland, New Zealand",J Michael Palin,,
https://eartharxiv.org/xv56g/,"Determining sources of placer minerals using U-Pb ages of detrital zircons: example of auriferous quartz pebble conglomerates in Otago and Southland, New Zealand",Paul Wopereis,,
https://eartharxiv.org/nj23k/,"Revised three-dimensional geometry of the platiniferous Hekeia Gabbro, Longwood Range, Southland",Nicholas Mortimer,,
https://eartharxiv.org/nj23k/,"Revised three-dimensional geometry of the platiniferous Hekeia Gabbro, Longwood Range, Southland",Fabio Caratori Tontini,,
https://eartharxiv.org/nj23k/,"Revised three-dimensional geometry of the platiniferous Hekeia Gabbro, Longwood Range, Southland",Candace Martin,,
https://eartharxiv.org/vesu5/,"Cretaceous tectonics and gold mineralisation in the Otago Schist, New Zealand",Nicholas Mortimer,,
https://eartharxiv.org/vesu5/,"Cretaceous tectonics and gold mineralisation in the Otago Schist, New Zealand",Dave Craw,,
https://eartharxiv.org/vesu5/,"Cretaceous tectonics and gold mineralisation in the Otago Schist, New Zealand",Doug MacKenzie,,
https://eartharxiv.org/vesu5/,"Cretaceous tectonics and gold mineralisation in the Otago Schist, New Zealand",Jim Mortensen,,
https://eartharxiv.org/vesu5/,"Cretaceous tectonics and gold mineralisation in the Otago Schist, New Zealand",Uwe Ring,,
https://eartharxiv.org/vesu5/,"Cretaceous tectonics and gold mineralisation in the Otago Schist, New Zealand",Iain Pitcairn,,
https://eartharxiv.org/cruqs/,Regional geological framework of New Zealand's mineral deposits,Nicholas Mortimer,,
https://eartharxiv.org/cruqs/,Regional geological framework of New Zealand's mineral deposits,Tony Christie,,
https://eartharxiv.org/cruqs/,Regional geological framework of New Zealand's mineral deposits,Bob Brathwaite,,
https://eartharxiv.org/cruqs/,Regional geological framework of New Zealand's mineral deposits,Hamish Campbell,,
https://eartharxiv.org/d46xj/,"The 2018-2019 seismo-volcanic crisis east of Mayotte, Comoros islands: seismicity and ground deformation markers of an exceptional submarine eruption",Anne Lemoine,,
https://eartharxiv.org/d46xj/,"The 2018-2019 seismo-volcanic crisis east of Mayotte, Comoros islands: seismicity and ground deformation markers of an exceptional submarine eruption",Pierre Briole,,
